year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,cagr_2y,fast_growth,sales_mil,sales_mil_log,sales_mil_log_sq,total_assets_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,intang_assets_bs,share_eq_bs,subscribed_cap_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,extra_profit_loss_pl_flag_low,extra_profit_loss_pl_flag_high,extra_profit_loss_pl_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_flag_low,inc_bef_tax_pl_flag_high,inc_bef_tax_pl_flag_zero,inc_bef_tax_pl_quad,profit_loss_year_pl_flag_low,profit_loss_year_pl_flag_high,profit_loss_year_pl_flag_zero,profit_loss_year_pl_quad,share_eq_bs_flag_low,share_eq_bs_flag_high,share_eq_bs_flag_zero,share_eq_bs_quad,age,age2,new,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,foreign_management,ind2_cat,gender_m,m_region_loc,manufacturing_flg,services_flg,ind2_cat*age,ind2_cat*age2,ind2_cat*sales_mil_log,ind2_cat*ceo_age,ind2_cat*foreign_management,sales_mil_log*age,sales_mil_log*profit_loss_year_pl,sales_mil_log*foreign_management
2012,45514960896.0,2012-01-01,2012-12-31,31044.4453125,77814.8125,423403.71875,0.0,0.0,0.0,534344.4375,14418.5185546875,0.0,5551.85205078125,7851.85205078125,573014.8125,113411.109375,14422.22265625,722192.5625,-21700.0,11111.111328125,534344.4375,0.0,365.0,0.0,2004.0,2.0,0.0,0.5,1955.5,2477.0,mix,Domestic,5610.0,56.0,3.0,1.0,Central,2004-11-14,0.11192578774276907,0,0.7221925625,-0.32546346858560526,0.10592646938377326,612159.25,0.8728846905441681,0.012826486001446927,0.12711530945583197,0.0,-0.03544829225401724,0.01815068763254823,0.0,0.0,0.0,0.019964922519798867,0.007687495467361934,0.7934377093505446,0.019970051486441334,0.1570372159225885,0,0,1,0.0,0,0,0,0.0003985981312215719,0,0,0,0.00039880295637111774,0,0,0,0.0012565814237262185,8.0,64.0,0,56.5,0,0,0,0,0.0,56.0,mix,Central,0,1,448.0,3584.0,-18.225954240793897,3164.0,0.0,-2.603707748684842,-0.006499522224610319,-0.0
2012,45586800640.0,2012-01-01,2012-12-31,114.81481170654295,8137.037109375,3351.851806640625,0.0,0.0,0.0,677.7777709960938,-34596.296875,0.0,4629.62939453125,3507.407470703125,73225.9296875,41511.109375,-34596.296875,80255.5546875,-34907.40625,1851.851806640625,677.7777709960938,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,1975.0,2575.0,male,Domestic,5629.0,56.0,3.0,1.0,Central,2009-12-11,0.33674398980072406,1,0.0802555546875,-2.5225393020776985,6.363204530526642,8814.814880371094,0.07689075496132938,0.39789916388527347,0.9231092450386706,0.0,-3.9600838728595553,0.2100840269220338,0.0,0.0,0.0,-0.4310766651568413,0.05768609303814738,0.9124094895690145,-0.4310766651568413,0.5172365892508803,0,0,1,0.0,0,0,0,0.18582709124274346,0,0,0,0.18582709124274346,0,0,0,15.682264280082334,3.0,9.0,0,37.0,0,0,0,1,0.0,56.0,male,Central,0,1,168.0,504.0,-141.2622009163511,2072.0,0.0,-7.567617906233096,1.0874078300667203,-0.0
2012,45616619520.0,2012-01-01,2012-12-31,2544.4443359375,674.0740966796875,1711.111083984375,0.0,0.0,0.0,102514.8125,2492.592529296875,0.0,322.22222900390625,333.3333435058594,1737.0369873046875,6325.92578125,2244.4443359375,5696.29638671875,21107.408203125,11111.111328125,102514.8125,0.0,365.0,0.0,2000.0,1.0,0.0,0.0,1980.0,2132.0,male,Domestic,5610.0,56.0,3.0,3.0,West,2000-04-20,-0.2614110368083409,0,0.00569629638671875,-5.16793907204102,26.707594252328196,103188.88659667969,0.9934675707926344,0.0032303221257606344,0.006532429207365604,0.0,0.2045511769656421,0.1076774030090419,0.0,0.0,0.0,0.43758125632446043,0.056566970383631426,0.3049414688734757,0.39401818015834883,1.1105331169212451,0,0,1,0.0,0,0,0,0.19147735588649314,0,0,0,0.15525032629529703,0,0,0,0.04184118399802943,12.0,144.0,0,32.0,0,0,0,1,0.0,56.0,male,West,0,1,672.0,8064.0,-289.4045880342971,1792.0,0.0,-62.01526886449224,-2.0362619483348285,-0.0
2012,45643608064.0,2012-01-01,2012-12-31,0.0,429.629638671875,25781.482421875,0.0,0.0,0.0,94759.2578125,-262.96295166015625,500.0,0.0,222.22222900390625,5211.111328125,4662.962890625,-262.96295166015625,11888.888671875,-77629.6328125,22777.77734375,94259.2578125,0.0,365.0,0.0,1992.0,2.0,0.0,0.0,1963.0,3112.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,1992-06-01,-0.6942910806837972,0,0.011888888671875,-4.432151040109955,19.643962842347754,95188.88745117188,0.9954865567801466,0.0023345396185862287,0.004513443219853346,0.005252713981518905,-0.8155325153087951,0.23929029904288035,0.0,0.0,0.0,-0.022118379515339872,0.0,0.43831778326368614,-0.022118379515339872,0.3922118390809696,0,0,1,0.0,0,0,0,0.0004892227123846065,0,0,0,0.0004892227123846065,0,0,0,0.6650932835258901,20.0,400.0,0,49.0,0,0,0,0,0.0,56.0,male,Central,0,1,1120.0,22400.0,-248.20045824615747,2744.0,0.0,-88.64302080219909,0.09803199877446032,-0.0
2012,45661913088.0,2012-01-01,2012-12-31,796.2963256835938,10685.185546875,948.1481323242189,0.0,0.0,0.0,5325.92578125,4537.037109375,0.0,0.0,8944.4443359375,48737.03515625,15162.962890625,4285.18505859375,69892.59375,-5307.4072265625,11037.037109375,5325.92578125,0.0,365.0,0.0,1989.0,1.0,0.0,0.0,1960.0,4497.0,male,Domestic,5610.0,56.0,3.0,2.0,East,1989-12-06,0.004573305560380714,0,0.06989259375,-2.6607955902916154,7.079833173315306,16011.111328125,0.3326393572627603,0.5586398191002366,0.6673606427372397,0.0,-0.3314827508094049,0.6893361043581917,0.0,0.0,0.0,0.0649144189097289,0.0,0.6973132994688725,0.061311003479445916,0.21694663307047465,0,0,1,0.0,0,0,0,0.004213881782387769,0,0,0,0.003759039147656629,0,0,0,0.10988081408417004,23.0,529.0,0,52.0,0,0,0,0,0.0,56.0,male,East,0,1,1288.0,29624.0,-149.00455305633045,2912.0,0.0,-61.19829857670715,-0.16313604769446358,-0.0
2012,45685993472.0,2012-01-01,2012-12-31,4733.33349609375,7759.25927734375,26955.5546875,0.0,0.0,0.0,1374.0740966796875,-21488.888671875,0.0,948.1481323242189,540.74072265625,25922.22265625,5355.5556640625,-21492.591796875,15851.8515625,-17788.888671875,3703.70361328125,1374.0740966796875,0.0,365.0,0.0,2008.0,1.0,0.0,1.0,1977.0,504.0,female,Domestic,5610.0,56.0,3.0,1.0,Central,2008-02-07,-0.11502680177741409,0,0.0158518515625,-4.144468967658174,17.17662302388161,9133.333374023438,0.1504460683092724,0.0592051883482319,0.8495539316907276,0.0,-1.947688532039053,0.40551499234826305,0.0,0.0,0.0,-1.355607487689973,0.05981308420570942,1.6352804310616318,-1.355841096047041,0.3378504803017392,0,0,1,0.0,0,0,0,1.8376716606811205,0,0,0,1.8383050777300416,0,0,0,3.793490617836441,4.0,16.0,0,35.0,0,0,0,1,0.0,56.0,female,Central,0,1,224.0,896.0,-232.09026218885774,1960.0,0.0,-16.577875870632695,5.619241347642607,-0.0
2012,45736505344.0,2012-01-01,2012-12-31,6662.962890625,168433.328125,834792.5625,0.0,0.0,0.0,61111.109375,-534711.125,0.0,68203.703125,57325.92578125,1521466.625,169800.0,-535374.0625,1649459.25,-619103.6875,1851.851806640625,61111.109375,0.0,365.0,0.0,2005.0,2.0,0.5,0.5,1975.0,1995.0,mix,mix,5630.0,56.0,3.0,3.0,East,2005-03-24,-0.056822129370035945,0,1.64945925,0.5004475069254433,0.2504477071878916,229544.4375,0.2662277946726546,0.24973781288535907,0.7337722053273454,0.0,-2.6970973212975373,0.008067508961704311,0.0,0.0,0.0,-0.3241735890110653,0.04134912888875551,0.9224032815603053,-0.32457550103162597,0.10294282808138486,0,0,1,0.0,0,0,0,0.10508851581231508,0,0,0,0.10534925586993103,0,0,0,7.274333960550352,7.0,49.0,0,37.0,0,0,0,1,1.0,56.0,mix,East,0,1,392.0,2744.0,28.025060387824823,2072.0,56.0,3.503132548478103,-0.16243300030035385,0.5004475069254433
2012,45747027968.0,2012-01-01,2012-12-31,4362.962890625,206233.328125,216788.890625,2962.962890625,0.0,-2962.962890625,22070.37109375,1551.851806640625,0.0,55088.890625,14785.185546875,147481.484375,41448.1484375,1107.4073486328125,178522.21875,10440.7412109375,1851.851806640625,22070.37109375,0.0,365.0,0.0,2010.0,1.0,1.0,0.0,,2203.0,male,Foreign,2893.0,28.0,2.0,3.0,Central,2010-07-13,1.0159321000231025,1,0.17852221875,-1.7230422107188712,2.968874459918975,228303.69921875,0.09667110594035183,0.06476104240741418,0.9033288940596482,0.0,0.04573180919391791,0.008111352610481648,0.016597165951507085,0.0,-0.016597165951507085,0.008692765626074905,0.3085828252120578,0.8261239716134774,0.006203190596592406,0.23217361249326282,0,0,0,0.0002754659176218661,0,0,0,7.556417422986945e-05,0,0,0,3.8479573577652444e-05,0,0,0,0.0020913983721489145,2.0,4.0,0,47.11412411771209,0,0,1,0,1.0,28.0,male,Central,1,0,56.0,112.0,-48.245181900128394,1319.1954752959384,28.0,-3.4460844214377424,-0.010688359239063092,-1.7230422107188712
2012,45802123264.0,2012-01-01,2012-12-31,407.4074096679688,8740.7412109375,248.1481475830078,0.0,0.0,0.0,184870.375,-17296.296875,0.0,0.0,714.8148193359375,12933.3330078125,7855.5556640625,-17307.408203125,5500.0,-17340.740234375,1851.851806640625,184870.375,0.0,365.0,0.0,2011.0,1.0,0.0,1.0,1979.0,1441.0,female,Domestic,5520.0,55.0,3.0,3.0,East,2011-05-24,1.1805692151988039,1,0.0055,-5.2030071867437115,27.07128378530671,193611.1162109375,0.9548541355372666,0.0036920133168239855,0.04514586446273335,0.0,-0.08956479655580533,0.009564801044910302,0.0,0.0,0.0,-3.0339728909323673,0.0,2.3515150923295454,-3.006383669124336,1.4282828480113636,0,0,1,0.0,1,0,0,9.204991502912506,1,0,0,9.038342765977506,0,0,0,0.008021852782082799,1.0,1.0,1,33.0,0,0,0,1,0.0,55.0,female,East,0,1,55.0,55.0,-286.1653952709041,1815.0,0.0,-5.2030071867437115,15.642235836562849,-0.0
2012,45813563392.0,2012-01-01,2012-12-31,133.3333282470703,15692.5927734375,681.4815063476562,0.0,0.0,0.0,3.70370364189148,88437.0390625,0.0,0.0,3940.74072265625,2385.185302734375,12981.4814453125,0.0,104892.59375,14870.3701171875,1851.851806640625,3.70370364189148,0.0,365.0,0.0,2007.0,1.0,0.0,0.0,1960.0,2549.0,male,Domestic,3320.0,33.0,2.0,3.0,Central,2007-12-13,0.08061097327641109,0,0.10489259375,-2.254818369027587,5.084205877304227,15696.296477079391,0.00023596035200404344,0.25106181757019813,0.999764039647996,0.0,0.9473808129772552,0.11798017509065291,0.0,0.0,0.0,0.843119956336288,0.0,0.022739310922363143,0.0,0.12375975253555498,0,0,1,0.0,0,0,0,0.7108512607725042,0,0,1,0.0,0,0,0,0.897530404797445,5.0,25.0,0,52.0,0,0,0,0,0.0,33.0,male,Central,1,0,165.0,825.0,-74.40900617791037,1716.0,0.0,-11.274091845137935,-0.0,-0.0
2012,45823397888.0,2012-01-01,2012-12-31,0.0,11177.77734375,10237.037109375,0.0,0.0,0.0,0.0,10648.1484375,0.0,0.0,8014.81494140625,281.4814758300781,6166.66650390625,0.0,17422.22265625,940.74072265625,37.03703689575195,0.0,0.0,365.0,0.0,1996.0,1.0,0.0,0.0,1959.0,7489.0,male,Domestic,3312.0,33.0,2.0,1.0,Central,1996-06-30,-0.07417992185024458,0,0.01742222265625,-4.05000872348974,16.402570660342995,11177.77734375,0.0,0.717031185621862,1.0,0.0,0.08416169813780203,0.003313452733647538,0.0,0.0,0.0,0.6111819741713674,0.0,0.01615646185816023,0.0,0.3539540634727244,0,0,1,0.0,0,0,0,0.37354340555201004,0,0,1,0.0,0,0,0,0.007083191433438509,16.0,256.0,0,53.0,0,0,0,0,0.0,33.0,male,Central,1,0,528.0,8448.0,-133.65028787516144,1749.0,0.0,-64.80013957583584,-0.0,-0.0
2012,45848088576.0,2012-01-01,2012-12-31,210225.921875,3736166.75,740274.0625,2211.111083984375,0.0,-2211.111083984375,1796674.125,867240.75,84848.1484375,1595288.875,1697096.25,2441907.5,990014.8125,77533.3359375,4557822.0,4771292.5,75888.890625,1711825.875,0.0,365.0,0.0,1991.0,1.0,0.0,0.0,1954.0,6057.0,male,Domestic,2812.0,28.0,2.0,3.0,West,1991-06-13,0.18217442331950373,0,4.557822,1.5168448778450507,2.300818383444767,5532840.875,0.32472904346810805,0.30673144020249815,0.675270956531892,0.015335367554285573,0.8623585257184899,0.013716080462010396,0.0004851244923527893,0.0,-0.0004851244923527893,0.19027525647118296,0.35001122795054307,0.5357619275171343,0.017011049562159295,0.21721225894736565,0,0,0,2.3534577308055153e-07,0,0,0,0.036204673225174455,0,0,0,0.0002893758072062399,0,0,0,0.7436622268793674,21.0,441.0,0,58.0,0,0,0,0,0.0,28.0,male,West,1,0,588.0,12348.0,42.47165657966142,1624.0,0.0,31.853742434746067,0.02580312339512962,0.0
2012,45856370688.0,2012-01-01,2012-12-31,0.0,4403.70361328125,400.0,0.0,0.0,0.0,0.0,407.4074096679688,0.0,0.0,4403.70361328125,655.5555419921875,814.8148193359375,340.7407531738281,1907.4073486328125,3992.592529296875,37.03703689575195,0.0,0.0,365.0,0.0,1994.0,1.0,0.0,0.0,,6912.0,male,Domestic,2829.0,28.0,2.0,3.0,East,1994-05-02,0.45214940712464813,1,0.0019074073486328126,-6.262010368130642,39.21277385057565,4403.70361328125,0.0,1.0,1.0,0.0,0.9066442430992645,0.008410429072485927,0.0,0.0,0.0,0.21359224077645997,0.0,0.34368932386785406,0.17864078872196,0.4271844815529199,0,0,1,0.0,0,0,0,0.04562164531990925,0,0,0,0.03191253139520395,0,0,0,0.8220037835450382,18.0,324.0,0,47.11412411771209,0,0,1,0,0.0,28.0,male,East,1,0,504.0,9072.0,-175.33629030765798,1319.1954752959384,0.0,-112.71618662635154,-1.1186504711479488,-0.0
2012,45870854144.0,2012-01-01,2012-12-31,3485.185302734375,662.9629516601562,3885.185302734375,0.0,0.0,0.0,26059.259765625,-2525.926025390625,0.0,0.0,414.8148193359375,2200.0,0.0,-2537.037109375,6240.74072265625,-4570.37060546875,3888.888916015625,26059.259765625,0.0,365.0,0.0,1997.0,1.0,0.0,0.0,1978.0,1831.0,male,Domestic,5510.0,55.0,3.0,3.0,East,1997-11-02,0.1421256671040667,0,0.00624074072265625,-5.0766563980918615,25.772440184287035,26722.222717285156,0.9751905760731752,0.015523215404817964,0.024809423926824826,0.0,-0.1710325766618368,0.14553014384915344,0.0,0.0,0.0,-0.40474779159155866,0.0,0.3525222562144214,-0.4065282026802676,0.0,0,0,1,0.0,0,0,0,0.1638207747982438,0,0,0,0.16526517957444875,0,0,0,0.02925214227958708,15.0,225.0,0,34.0,0,0,0,1,0.0,55.0,male,East,0,1,825.0,12375.0,-279.21610189505236,1870.0,0.0,-76.14984597137793,2.0638040011415657,-0.0
2012,45879062528.0,2012-01-01,2012-12-31,14844.4443359375,194159.265625,41962.96484375,0.0,0.0,0.0,173862.96875,348.1481628417969,1837.0369873046875,63981.48046875,20070.37109375,486659.25,60311.109375,-196.2962951660156,565555.5625,326059.25,11111.111328125,172025.921875,0.0,365.0,0.0,1992.0,1.0,0.0,0.0,1962.0,3484.0,male,Domestic,3320.0,33.0,2.0,3.0,East,1992-12-15,0.2253142138346833,1,0.5655555625,-0.5699467344948096,0.324839280161297,368022.234375,0.4724251757377261,0.054535756862176675,0.5275748242622739,0.004991646742280305,0.8859770403647912,0.030191413154682444,0.0,0.0,0.0,0.0006155861349905773,0.11313031771082616,0.8604976809860304,-0.00034708578286862064,0.10664046713358954,0,0,1,0.0,0,0,0,3.7894628959263727e-07,0,0,0,1.2046854066952326e-07,0,0,0,0.7849553160535548,20.0,400.0,0,50.0,0,0,0,0,0.0,33.0,male,East,1,0,660.0,13200.0,-18.808242238328717,1650.0,0.0,-11.398934689896192,0.00019782040853554486,-0.0
2012,45883232256.0,2012-01-01,2012-12-31,1277.77783203125,46937.03515625,39951.8515625,0.0,0.0,0.0,203455.5625,8007.4072265625,0.0,0.0,1348.148193359375,2948.148193359375,1785.1851806640625,7633.33349609375,4322.22216796875,70644.4453125,11111.111328125,203455.5625,0.0,365.0,0.0,2002.0,2.0,0.5,0.0,1971.0,1970.0,male,mix,5610.0,56.0,3.0,1.0,Central,2002-03-11,-0.49297987644370334,0,0.00432222216796875,-5.443985618246173,29.636979411671167,250392.59765625,0.812546235010161,0.0053841375742671605,0.187453764989839,0.0,0.2821347195314608,0.04437475960602807,0.0,0.0,0.0,0.9311037047487811,0.0,0.6820908502130218,0.7048268732703953,0.4130248541812045,0,0,1,0.0,0,1,0,0.8669541089969054,0,1,0,0.4967809212841219,0,0,0,0.07959999996509605,10.0,100.0,0,41.0,0,0,0,0,1.0,56.0,male,Central,0,1,560.0,5600.0,-304.8631946217857,2296.0,56.0,-54.43985618246173,-3.83706736143745,-5.443985618246173
2012,45891432448.0,2012-01-01,2012-12-31,759.25927734375,2500.0,72962.9609375,0.0,0.0,0.0,8325.92578125,-24303.703125,0.0,1400.0,29.62962913513184,67118.515625,11433.3330078125,-24396.296875,55237.03515625,-62229.62890625,11111.111328125,8325.92578125,0.0,365.0,0.0,2002.0,1.0,0.0,1.0,1956.0,4029.0,female,Domestic,5610.0,56.0,3.0,1.0,Central,2002-12-18,-0.7989233754463865,0,0.05523703515625,-2.896121623926155,8.38752046057267,10825.92578125,0.7690728672526203,0.0027369141202176887,0.23092713274737978,0.0,-5.748203910101511,1.0263428322563348,0.0,0.0,0.0,-0.4399892763297609,0.025345313991596303,1.2150998951182055,-0.44166557466362477,0.20698672503820714,0,0,1,0.0,0,0,0,0.19359056328518673,0,0,0,0.19506847984294992,0,0,0,33.0418481921063,10.0,100.0,0,56.0,0,0,0,0,0.0,56.0,female,Central,0,1,560.0,5600.0,-162.18281093986468,3136.0,0.0,-28.961216239261553,1.2791172213270956,-0.0
2012,45914943488.0,2012-01-01,2012-12-31,525.9259033203125,36748.1484375,7325.92578125,0.0,0.0,0.0,1903.7037353515625,5533.33349609375,0.0,18507.408203125,1803.7037353515625,51322.22265625,9570.3701171875,5162.962890625,68962.9609375,31325.92578125,11111.111328125,1903.7037353515625,0.0,365.0,0.0,1994.0,2.0,0.0,0.5,1952.5,6032.0,mix,Domestic,3320.0,33.0,2.0,2.0,East,1994-08-31,0.061862059095196154,0,0.0689629609375,-2.674185716519755,7.151269246438276,38651.85217285156,0.04925258760791529,0.046665389469187066,0.9507474123920847,0.0,0.8104637687518846,0.28746646547327076,0.0,0.0,0.0,0.08023630976501313,0.2683673663591382,0.744199813328237,0.0748657369178813,0.13877551060867252,0,0,1,0.0,0,0,0,0.006437865404707141,0,0,0,0.005604878564257415,0,0,0,0.6568515204595083,18.0,324.0,0,59.5,0,0,0,0,0.0,33.0,mix,East,1,0,594.0,10692.0,-88.24812864515192,1963.5,0.0,-48.13534289735559,-0.2002048843225239,-0.0
2012,45935714304.0,2012-01-01,2012-12-31,5285.18505859375,11837.037109375,47633.33203125,0.0,0.0,0.0,51992.59375,1774.0740966796875,0.0,1174.0740966796875,2859.25927734375,62214.81640625,37540.7421875,1592.5926513671875,107877.78125,16640.740234375,11111.111328125,51992.59375,0.0,365.0,0.0,1994.0,1.0,1.0,0.0,,1508.0,male,Foreign,5610.0,56.0,3.0,3.0,West,1994-01-31,0.22479388969039804,1,0.10787778125,-2.226756347755627,4.958443832269978,63829.630859375,0.814552630964551,0.04479517175405684,0.185447369035449,0.0,0.26070556903323977,0.174074503933827,0.0,0.0,0.0,0.01644522232588731,0.010883372674849925,0.5767157581974277,0.014762934803752162,0.3479932730587189,0,0,1,0.0,0,0,0,0.0002704453373478624,0,0,0,0.0002179442440198369,0,0,0,0.06796739372494534,18.0,324.0,0,47.11412411771209,0,0,1,0,1.0,56.0,male,West,0,1,1008.0,18144.0,-124.69835547431511,2638.390950591877,56.0,-40.08161425960128,-0.0328734587857576,-2.226756347755627
2012,45945053184.0,2012-01-01,2012-12-31,2018.5185546875,3951.851806640625,10918.5185546875,0.0,855.5555419921875,855.5555419921875,17337.037109375,681.4815063476562,25.925926208496094,1474.0740966796875,903.7036743164062,19507.408203125,10340.7412109375,592.5925903320312,33170.37109375,11348.1484375,18518.517578125,17311.111328125,0.0,365.0,0.0,1993.0,1.0,0.0,0.0,1959.0,5070.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,1993-02-28,-0.05304842197924353,0,0.03317037109375,-3.4060982384538607,11.601505209998493,21288.888916015625,0.8143702180874434,0.04244954623425886,0.18562978191255666,0.0012178149038577597,0.5330549885561567,0.8698677348160487,0.0,0.025792763655676804,0.025792763655676804,0.020544886411477677,0.044439481623931375,0.5880973760586178,0.0178651178986565,0.31174632269597713,0,0,0,0.0006652666569976022,0,0,0,0.00042209235766052007,0,0,0,0.00031916243753289685,0,0,0,0.2841476208246044,19.0,361.0,0,53.0,0,0,0,0,0.0,56.0,male,Central,0,1,1064.0,20216.0,-190.7415013534162,2968.0,0.0,-64.71586653062336,-0.060850346604384445,-0.0
2012,45949046784.0,2012-01-01,2012-12-31,0.0,16881.482421875,374.0740661621094,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,8996.2958984375,9100.0,3059.25927734375,4948.14794921875,18003.703125,19433.333984375,1851.851806640625,0.0,0.0,365.0,0.0,2009.0,1.0,1.0,0.0,,2708.0,male,Foreign,5590.0,55.0,3.0,1.0,Central,2009-04-03,0.006663705017651456,0,0.018003703125,-4.017177813078649,16.13771758189136,16881.482421875,0.0,0.5329091174350964,1.0,0.0,1.000000019121128,0.10969722684075411,0.0,0.0,0.0,0.3054927067955638,0.0,0.5054515694253873,0.2748405655694098,0.16992389044094228,0,0,1,0.0,0,0,0,0.0933257939052803,0,0,0,0.07553733648251304,0,1,0,1.0000000382422565,3.0,9.0,0,47.11412411771209,0,0,1,0,1.0,55.0,male,Central,0,1,165.0,495.0,-220.9447797193257,2591.276826474165,55.0,-12.051533439235946,-1.1040834221394207,-4.017177813078649
2012,45965713408.0,2012-06-08,2012-12-31,359.2592468261719,3329.629638671875,7540.74072265625,0.0,0.0,0.0,0.0,-6062.962890625,0.0,0.0,2114.814697265625,6188.888671875,1800.0,-6062.962890625,2277.77783203125,-4211.111328125,1851.851806640625,0.0,0.0,206.0,1.0,2012.0,1.0,0.0,0.0,1969.0,1668.0,male,Domestic,5510.0,55.0,3.0,3.0,Central,2012-05-31,1.711912838295091,1,0.00227777783203125,-6.0845549463553965,37.02180889521792,3329.629638671875,0.0,0.6351501298232027,1.0,0.0,-1.2647386601846597,0.5561735110513051,0.0,0.0,0.0,-2.661788522727979,0.0,2.7170730107404486,-2.661788522727979,0.7902438836165233,0,0,1,0.0,0,0,0,7.085118139726398,0,0,0,7.085118139726398,0,0,0,1.5995638785656883,0.0,0.0,1,43.0,0,0,0,0,0.0,55.0,male,Central,0,1,0.0,0.0,-334.6505220495468,2365.0,0.0,-0.0,16.19579852211655,-0.0
2012,45969620992.0,2012-01-01,2012-12-31,9985.185546875,4788.888671875,271840.75,2962.962890625,0.0,-2962.962890625,614570.375,-107740.7421875,0.0,0.0,796.2963256835938,286577.78125,82018.515625,-108385.1875,330222.21875,39155.5546875,233333.328125,521755.5625,0.0,365.0,0.0,1996.0,1.0,0.0,0.0,1950.0,2010.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,1996-09-16,-0.4120051079307465,0,0.33022221875,-1.1079894609955114,1.227640645677124,619359.263671875,0.9922679954062783,0.0012856775903580522,0.007732004593721656,0.0,0.06321945433635087,0.3767334111411881,0.00897263334320989,0.0,-0.00897263334320989,-0.32626739228915075,0.0,0.8678331286573975,-0.32821894271764535,0.24837370403320264,0,0,0,8.050814911168189e-05,0,0,0,0.10645041127116259,0,0,0,0.10772767435868896,0,0,0,0.003996699406585953,16.0,256.0,0,62.0,0,0,0,0,0.0,56.0,male,Central,0,1,896.0,14336.0,-62.04740981574864,3472.0,0.0,-17.727831375928183,0.3636631294302405,-0.0
2012,46023065600.0,2012-01-01,2012-12-31,6744.4443359375,220640.734375,85533.3359375,0.0,0.0,0.0,128303.703125,-9422.22265625,0.0,200992.59375,1118.5185546875,18218.517578125,2237.037109375,-9474.07421875,24077.77734375,-9170.3701171875,1925.9259033203125,128303.703125,0.0,365.0,0.0,1991.0,1.0,0.0,0.0,1956.0,2682.0,male,Domestic,3099.0,30.0,1.0,2.0,East,1991-12-14,1.4343084823762764,1,0.02407777734375,-3.726465965802116,13.886548594281498,348944.4375,0.367690925364013,0.003205434546259245,0.632309074635987,0.0,-0.026280316095273763,0.005519291028447222,0.0,0.0,0.0,-0.3913244367090959,8.347639023340863,0.7566527972256576,-0.39347793957440336,0.09290878794323928,0,0,1,0.0,0,0,0,0.15313481476569119,0,0,0,0.1548248889317178,0,0,0,0.0006906550140675052,21.0,441.0,0,56.0,0,0,0,0,0.0,30.0,male,East,1,0,630.0,13230.0,-111.79397897406349,1680.0,0.0,-78.25578528184444,1.4662821501179557,-0.0
2012,46033805312.0,2012-01-01,2012-12-31,0.0,7900.0,1533.3333740234375,0.0,0.0,0.0,0.0,811.111083984375,0.0,0.0,7770.37060546875,1325.9259033203125,537.0370483398438,729.629638671875,2714.814697265625,5700.0,1851.851806640625,0.0,0.0,365.0,0.0,2007.0,1.0,0.0,0.0,1944.0,1877.0,male,Domestic,2822.0,28.0,2.0,3.0,Central,2007-12-02,2.433245767413213,1,0.002714814697265625,-5.909031579393017,34.91665420626393,7900.0,0.0,0.9835912158821203,1.0,0.0,0.7215189873417721,0.23441162109375,0.0,0.0,0.0,0.2987721721122735,0.0,0.48840383273885757,0.26875854157072365,0.197817202360349,0,0,1,0.0,0,0,0,0.089264810828686,0,0,0,0.0722311536672224,0,0,0,0.5205896490946963,5.0,25.0,0,68.0,0,0,0,0,0.0,28.0,male,Central,1,0,140.0,700.0,-165.45288422300447,1904.0,0.0,-29.545157896965083,-1.588102709373017,-0.0
2012,46055604224.0,2012-01-01,2012-12-31,533.3333129882812,25033.333984375,42511.109375,0.0,0.0,0.0,5555.5556640625,-3037.037109375,0.0,13914.814453125,355.5555419921875,101077.78125,26933.333984375,-3203.70361328125,129622.21875,-5707.4072265625,11111.111328125,5555.5556640625,0.0,365.0,0.0,1999.0,2.0,0.0,0.5,1966.5,4659.0,mix,Domestic,3312.0,33.0,2.0,1.0,Central,1999-10-31,-0.07650188993635576,0,0.12962221875,-2.0431310687860647,4.174384564238887,30588.8896484375,0.18162004989109767,0.011623682522596877,0.8183799501089023,0.0,-0.18658432169845166,0.36324009978219535,0.0,0.0,0.0,-0.023429911466277844,0.1073489914561812,0.7797874640993985,-0.024715698004368947,0.20778331249151683,0,0,1,0.0,0,0,0,0.000548960751317618,0,0,0,0.0006108657278431672,0,0,0,0.0348137091036713,13.0,169.0,0,45.5,0,0,0,0,0.0,33.0,mix,Central,1,0,429.0,5577.0,-67.42332526994014,1501.5,0.0,-26.56070389421884,0.05049741047945993,-0.0
